year,quarter,market,dur_stay,mode,purpose,area,Visits (000s),Spend (£m),Nights (000s),sample
2018,July-September,Australia,8-14 nights,Air,Study, LONDON,2.414891958,2.994466066,33.80848694,1
2018,July-September,Australia,8-14 nights,Air,Miscellaneous, LONDON,1.013375044,5.082075596,11.14712524,1
2018,July-September,Australia,8-14 nights,Sea,Holiday, LONDON,1.303662658,1.09697032,4.164032936,1
2018,July-September,Australia,8-14 nights,Tunnel,VFR, LONDON,4.628808022,6.248890877,60.17450523,2
2018,July-September,Australia,15+  nights,Air,Holiday, LONDON,15.86518076,16.20531411,201.5372667,17
2018,July-September,Australia,15+  nights,Air,Business, LONDON,3.717003942,7.152438432,21.13238549,4
2018,July-September,Australia,15+  nights,Air,VFR, LONDON,24.7499828,17.28230537,630.9829916,22
2018,July-September,Australia,15+  nights,Air,Miscellaneous, LONDON,0.448996007,0.09653414,7.632932186,1
2018,July-September,Australia,15+  nights,Sea,Holiday, LONDON,1.303662658,0.261425436,27.76021957,1
2018,July-September,Australia,15+  nights,Sea,VFR, LONDON,1.000334024,1.812450051,7.002337933,1
2018,July-September,Australia,15+  nights,Tunnel,Holiday, LONDON,4.757766724,1.476184309,27.86079693,2
2018,July-September,New Zealand,1-3  nights,Air,Holiday, LONDON,5.053055465,3.729593158,15.0129168,3
2018,July-September,New Zealand,1-3  nights,Air,VFR, LONDON,6.412003458,2.928095073,17.18678689,3
2018,July-September,New Zealand,1-3  nights,Air,Miscellaneous, LONDON,8.978813887,2.162567526,33.05845642,4
2018,July-September,New Zealand,1-3  nights,Sea,Holiday, LONDON,1.268326998,0.988026738,3.804980993,1
2018,July-September,New Zealand,1-3  nights,Sea,Miscellaneous, LONDON,0.057441998,0.0057442,0.057441998,1
2018,July-September,New Zealand,1-3  nights,Tunnel,Holiday, LONDON,3.269608259,0.614657819,3.387414455,1
2018,July-September,New Zealand,1-3  nights,Tunnel,Business, LONDON,2.314404011,0.02314404,6.943212032,1
2018,July-September,New Zealand,4-7  nights,Air,Holiday, LONDON,2.828561723,2.249465883,15.793859,5
2018,July-September,New Zealand,4-7  nights,Air,VFR, LONDON,2.578689277,1.070277743,14.00930285,4
2018,July-September,New Zealand,8-14 nights,Air,Holiday, LONDON,5.19435364,5.533924758,53.10939145,6
2018,July-September,New Zealand,8-14 nights,Air,VFR, LONDON,1.56002605,0.566464022,12.46793163,2
2018,July-September,New Zealand,8-14 nights,Tunnel,Holiday, LONDON,5.730053663,4.235125065,34.98450661,2
2018,July-September,New Zealand,15+  nights,Air,Holiday, LONDON,0.951934695,2.249699473,24.78311539,2
2018,July-September,New Zealand,15+  nights,Air,VFR, LONDON,6.110645771,6.513586231,80.71596164,9
2018,July-September,United Arab Emirates,1-3  nights,Air,Holiday, LONDON,2.869487405,4.786209814,5.526375651,5
2018,July-September,United Arab Emirates,1-3  nights,Air,Business, LONDON,4.885191083,5.887830883,9.697788715,6
2018,July-September,United Arab Emirates,1-3  nights,Air,Miscellaneous, LONDON,3.573206186,1.510324237,4.124034703,5
2018,July-September,United Arab Emirates,1-3  nights,Tunnel,Holiday, LONDON,2.452814102,2.452814102,4.905628204,1
2018,July-September,United Arab Emirates,4-7  nights,Air,Holiday, LONDON,14.29873073,22.86947511,80.58506203,18
2018,July-September,United Arab Emirates,4-7  nights,Air,Business, LONDON,0.696833909,2.036919832,5.164930344,1
2018,July-September,United Arab Emirates,4-7  nights,Air,VFR, LONDON,14.06355149,28.12230981,77.95082152,16
2018,July-September,United Arab Emirates,4-7  nights,Air,Miscellaneous, LONDON,1.397984982,10.56200886,6.640010357,2
2018,July-September,United Arab Emirates,8-14 nights,Air,Holiday, LONDON,15.25105685,40.49825695,145.9064333,25
2018,July-September,United Arab Emirates,8-14 nights,Air,Business, LONDON,1.139082551,0.864165425,13.26737595,2
2018,July-September,United Arab Emirates,8-14 nights,Air,VFR, LONDON,2.947777271,3.139920094,29.15494251,5
2018,July-September,United Arab Emirates,15+  nights,Air,Holiday, LONDON,4.541716754,41.20978576,121.7129517,8
2018,July-September,United Arab Emirates,15+  nights,Air,VFR, LONDON,3.40694809,4.037819125,77.82558775,5
2018,July-September,United Arab Emirates,15+  nights,Air,Miscellaneous, LONDON,1.598683476,23.64233577,43.38534641,3
2018,July-September,Saudi Arabia,1-3  nights,Air,Holiday, LONDON,2.580010176,7.838253871,5.877082109,3
2018,July-September,Saudi Arabia,1-3  nights,Air,Business, LONDON,0.471985996,0.479065776,1.415958047,1
2018,July-September,Saudi Arabia,1-3  nights,Air,VFR, LONDON,0.923103094,0.564455688,1.871392369,1
2018,July-September,Saudi Arabia,1-3  nights,Air,Miscellaneous, LONDON,1.354462981,0.163487138,1.354462981,2
2018,July-September,Saudi Arabia,4-7  nights,Air,Holiday, LONDON,5.317678034,8.958735853,28.68381405,8
2018,July-September,Saudi Arabia,4-7  nights,Air,Business, LONDON,2.043290973,5.662057996,10.36357617,3
2018,July-September,Saudi Arabia,4-7  nights,Air,VFR, LONDON,1.305007756,1.637180388,7.434742928,2
2018,July-September,Saudi Arabia,8-14 nights,Air,Holiday, LONDON,12.1811738,44.87592733,120.9368283,18
2018,July-September,Saudi Arabia,8-14 nights,Air,VFR, LONDON,2.941414595,8.510301828,36.09565544,3
2018,July-September,Saudi Arabia,15+  nights,Air,Holiday, LONDON,22.32174414,59.04936558,498.4792361,24
2018,July-September,Saudi Arabia,15+  nights,Air,VFR, LONDON,1.707521081,2.459582508,34.84075356,3
2018,July-September,Bahrain,4-7  nights,Air,Holiday, LONDON,1.113744617,1.821799517,8.11945343,2
2018,July-September,Bahrain,4-7  nights,Air,Miscellaneous, LONDON,0.529308021,15.88717937,2.646539927,1
2018,July-September,Bahrain,8-14 nights,Air,Holiday, LONDON,1.128071785,2.232647121,15.15045023,2
2018,July-September,Bahrain,15+  nights,Air,Holiday, LONDON,1.825460374,4.745130718,56.63220215,3
2018,July-September,Bahrain,15+  nights,Air,VFR, LONDON,1.33494544,0.394905835,15.73562908,1
2018,July-September,Bahrain,15+  nights,Air,Miscellaneous, LONDON,0.806176007,4.34690094,28.21615982,1
2018,July-September,Kuwait,4-7  nights,Air,Holiday, LONDON,7.048747838,12.61351082,38.35727525,11
2018,July-September,Kuwait,4-7  nights,Air,Miscellaneous, LONDON,0.879538,6.609727859,3.518151999,1
2018,July-September,Kuwait,8-14 nights,Air,Holiday, LONDON,6.275210917,17.66142681,64.47735119,9
2018,July-September,Kuwait,8-14 nights,Air,VFR, LONDON,1.166013002,0.338143766,9.328104019,1
2018,July-September,Kuwait,15+  nights,Air,Holiday, LONDON,2.757797301,21.83565414,60.96066761,5
2018,July-September,Kuwait,15+  nights,Air,VFR, LONDON,1.903394997,0.706865512,51.63556063,3
2018,July-September,Oman,1-3  nights,Air,Holiday, LONDON,0.580890119,0.111341283,0.651511133,1
2018,July-September,Oman,4-7  nights,Air,Holiday, LONDON,1.215095282,0.996372819,8.176913261,2
2018,July-September,Oman,4-7  nights,Air,VFR, LONDON,0.857519984,0.851517975,7.075593948,1
2018,July-September,Oman,8-14 nights,Air,Holiday, LONDON,2.233512282,2.454138249,17.2850616,3
2018,July-September,Oman,8-14 nights,Air,Business, LONDON,0.879538,2.095059633,7.915842056,1
2018,July-September,Oman,15+  nights,Air,Holiday, LONDON,1.215095282,3.315101624,20.44228363,2
2018,July-September,Oman,15+  nights,Air,VFR, LONDON,1.846411765,10.01705587,72.72895432,2
2018,July-September,Oman,15+  nights,Air,Miscellaneous, LONDON,0.500636995,0.39240405,1.00127399,1
2018,July-September,Qatar,1-3  nights,Air,Holiday, LONDON,0.607547641,3.236275673,2.044228315,1
2018,July-September,Qatar,1-3  nights,Air,Miscellaneous, LONDON,0.577475011,0.181904629,0.577475011,1
2018,July-September,Qatar,1-3  nights,Tunnel,Holiday, LONDON,2.452814102,0.797164559,7.35844183,1
2018,July-September,Qatar,4-7  nights,Air,Holiday, LONDON,3.371214747,6.725332975,22.65121579,5
2018,July-September,Qatar,4-7  nights,Air,Business, LONDON,0.577475011,1.163612127,2.309900045,1
2018,July-September,Qatar,4-7  nights,Air,VFR, LONDON,0.743419588,0.698965013,2.62891078,1
2018,July-September,Qatar,4-7  nights,Tunnel,Holiday, LONDON,2.452814102,0.767730772,17.16969872,1
2018,July-September,Qatar,8-14 nights,Air,Holiday, LONDON,5.882374108,14.58649096,64.15003538,9
2018,July-September,Qatar,8-14 nights,Air,VFR, LONDON,1.900330216,2.892380089,25.2953248,3
2018,July-September,Qatar,8-14 nights,Tunnel,Business, LONDON,2.452814102,9.781822205,19.62251282,1
2018,July-September,Qatar,15+  nights,Air,Holiday, LONDON,0.607547641,1.300318241,17.03523636,1
2018,July-September,Qatar,15+  nights,Air,VFR, LONDON,1.790319443,0.375639081,135.0613556,1
2018,July-September,Qatar,15+  nights,Sea,VFR, LONDON,3.166373968,0.150564656,3.166373968,1
2018,July-September,Other Middle East,1-3  nights,Air,Business, LONDON,0.471985996,0.243072793,1.415958047,1
2018,July-September,Other Middle East,1-3  nights,Air,VFR, LONDON,0.67449075,0.324957669,1.835329652,1
2018,July-September,Other Middle East,1-3  nights,Air,Miscellaneous, LONDON,2.149616957,1.130652055,3.827247918,3
2018,July-September,Other Middle East,4-7  nights,Air,Holiday, LONDON,3.079285026,3.397844464,17.72180557,6
2018,July-September,Other Middle East,4-7  nights,Air,Business, LONDON,0.943971992,1.902103543,5.191846132,2
2018,July-September,Other Middle East,4-7  nights,Air,VFR, LONDON,3.089461803,2.287973136,17.87690163,4
2018,July-September,Other Middle East,8-14 nights,Air,Holiday, LONDON,2.511918008,2.86091578,19.44542444,5
2018,July-September,Other Middle East,8-14 nights,Air,VFR, LONDON,3.305489779,5.580881059,30.31887293,4
2018,July-September,Other Middle East,15+  nights,Air,Holiday, LONDON,0.471985996,1.580209136,7.079790115,1
2018,July-September,Other Middle East,15+  nights,Air,VFR, LONDON,1.182668865,6.877994925,19.86758804,2
2018,July-September,Egypt,1-3  nights,Air,Business, LONDON,1.122699618,0.917671084,2.174076557,1
2018,July-September,Egypt,4-7  nights,Air,Business, LONDON,0.851208925,1.47423327,5.769197941,1
2018,July-September,Egypt,4-7  nights,Air,VFR, LONDON,1.075247049,3.779493093,7.526729107,1
2018,July-September,Egypt,8-14 nights,Air,Holiday, LONDON,2.041791916,2.462401152,18.37612724,1
2018,July-September,Egypt,8-14 nights,Air,VFR, LONDON,0.634640992,0.16817987,8.884973526,1
2018,July-September,Israel,1-3  nights,Air,Holiday, LONDON,2.603225708,1.868363261,8.002444506,2
2018,July-September,Israel,1-3  nights,Air,Business, LONDON,1.154950023,0.825789273,2.309899986,2
2018,July-September,Israel,1-3  nights,Air,Miscellaneous, LONDON,0.103413001,0.725442171,0.310238987,1
2018,July-September,Israel,4-7  nights,Air,Holiday, LONDON,11.12831736,8.816042274,62.98866129,6
2018,July-September,Israel,4-7  nights,Air,Business, LONDON,0.771432996,0.243001401,3.085731983,1
2018,July-September,Israel,4-7  nights,Air,VFR, LONDON,2.746580005,2.03154251,14.58578706,4
2018,July-September,Israel,4-7  nights,Tunnel,Holiday, LONDON,2.452814102,2.698095322,14.71688366,1
2018,July-September,Israel,8-14 nights,Air,Holiday, LONDON,4.35115099,6.365221977,53.50260925,1
2018,July-September,Israel,8-14 nights,Air,VFR, LONDON,5.600277901,3.369954631,62.78929472,4
2018,July-September,Israel,8-14 nights,Air,Miscellaneous, LONDON,2.135020971,10.71353531,17.08016777,1
2018,July-September,Israel,8-14 nights,Sea,Holiday, LONDON,1.344426036,0.941098213,18.82196426,1
2018,July-September,Israel,8-14 nights,Sea,VFR, LONDON,3.166373968,0.089213572,6.332747936,1
2018,July-September,Israel,15+  nights,Air,Holiday, LONDON,4.35115099,3.577470541,66.87826538,1
2018,July-September,Israel,15+  nights,Air,VFR, LONDON,0.577475011,0.21077837,8.662124634,1
2018,July-September,India,1-3  nights,Air,Holiday, LONDON,0.569243133,0.210831776,1.666953683,1
2018,July-September,India,1-3  nights,Air,Business, LONDON,5.123853981,2.199205514,11.2341969,7
2018,July-September,India,1-3  nights,Air,VFR, LONDON,0.524948895,0.00798575,1.06910646,1
2018,July-September,India,1-3  nights,Air,Miscellaneous, LONDON,0.619728029,0.00929592,0.619728029,1
2018,July-September,India,1-3  nights,Sea,Holiday, LONDON,11.05386627,12.91737443,27.04307628,6
2018,July-September,India,1-3  nights,Tunnel,Holiday, LONDON,6.307254076,6.467431277,12.66956854,2
2018,July-September,India,4-7  nights,Air,Holiday, LONDON,10.15810341,7.197595891,53.58953637,10
2018,July-September,India,4-7  nights,Air,Business, LONDON,11.58098799,9.961478981,57.05681729,7
2018,July-September,India,4-7  nights,Air,VFR, LONDON,10.48459911,4.059457459,54.60702825,8
2018,July-September,India,4-7  nights,Tunnel,Holiday, LONDON,3.549716473,0.465038925,20.13311577,1
2018,July-September,India,8-14 nights,Air,Holiday, LONDON,10.41633862,19.1616663,100.9844899,14
2018,July-September,India,8-14 nights,Air,Business, LONDON,3.696547925,3.130346745,38.86778069,6
2018,July-September,India,8-14 nights,Air,VFR, LONDON,14.97999048,10.9649117,158.3057861,18
2018,July-September,India,8-14 nights,Air,Miscellaneous, LONDON,0.610162973,0.506435275,4.881303787,1
2018,July-September,India,15+  nights,Air,Holiday, LONDON,3.967448413,2.608887736,36.29118514,4
2018,July-September,India,15+  nights,Air,Business, LONDON,5.414770007,13.7288482,270.2334042,8
2018,July-September,India,15+  nights,Air,VFR, LONDON,26.22319728,19.23451013,1096.603285,34
2018,July-September,India,15+  nights,Sea,Holiday, LONDON,1.945977092,1.699581861,55.18550873,1
2018,July-September,Pakistan,4-7  nights,Air,Holiday, LONDON,2.102916956,0.665718794,9.798074722,1
2018,July-September,Pakistan,4-7  nights,Air,Business, LONDON,0.610162973,0.741348028,2.440651894,1
2018,July-September,Pakistan,4-7  nights,Air,VFR, LONDON,1.471956074,0.993754059,9.157338858,2
2018,July-September,Pakistan,8-14 nights,Air,Holiday, LONDON,1.212554634,0.863311201,9.811480045,2
2018,July-September,Pakistan,8-14 nights,Air,VFR, LONDON,3.369499087,1.084854702,38.90596199,4
2018,July-September,Pakistan,15+  nights,Air,Holiday, LONDON,0.648654521,0.009013574,12.44005108,1
2018,July-September,Pakistan,15+  nights,Air,VFR, LONDON,3.798821628,2.525566936,60.71648693,3
2018,July-September,South Africa,1-3  nights,Air,Business, LONDON,0.66701901,0.210110992,0.66701901,1
2018,July-September,South Africa,1-3  nights,Air,VFR, LONDON,0.896509767,0.021019148,0.796265185,1
2018,July-September,South Africa,1-3  nights,Air,Miscellaneous, LONDON,1.753260016,0.20002578,1.753260016,3
2018,July-September,South Africa,1-3  nights,Sea,Holiday, LONDON,1.217594028,0.2435188,1.217594028,1
2018,July-September,South Africa,4-7  nights,Air,Holiday, LONDON,8.933426678,5.688740015,31.38807678,8
2018,July-September,South Africa,4-7  nights,Air,Business, LONDON,4.169523984,7.832464278,22.22804022,6
2018,July-September,South Africa,4-7  nights,Air,VFR, LONDON,3.663870871,1.417779543,14.34360468,3
2018,July-September,South Africa,8-14 nights,Air,Holiday, LONDON,3.504442871,3.177134156,28.20012379,5
2018,July-September,South Africa,8-14 nights,Air,Business, LONDON,0.427442014,0.220132634,3.419536114,1
2018,July-September,South Africa,8-14 nights,Air,VFR, LONDON,6.01788044,2.321595676,41.41755128,6
2018,July-September,South Africa,15+  nights,Air,Holiday, LONDON,3.555681795,4.356255529,48.64225721,5
2018,July-September,South Africa,15+  nights,Air,VFR, LONDON,4.935905039,5.120697081,111.6960554,5
2018,July-September,Other Southern Africa,4-7  nights,Air,Business, LONDON,1.07523644,5.879204273,11.69576454,1
2018,July-September,Other Southern Africa,4-7  nights,Air,VFR, LONDON,0.824970007,0.631102026,4.949820042,1
2018,July-September,Other Southern Africa,8-14 nights,Air,VFR, LONDON,2.527434409,4.077850461,57.72812653,2
2018,July-September,Other Southern Africa,15+  nights,Air,Holiday, LONDON,0.557482541,1.391201854,24.25581551,1
2018,July-September,Other Southern Africa,15+  nights,Air,VFR, LONDON,0.849087894,0.541556418,38.79060364,1
2018,July-September,Nigeria,1-3  nights,Air,Business, LONDON,0.719034016,0.226495713,0.719034016,1
2018,July-September,Nigeria,1-3  nights,Air,VFR, LONDON,0.864948615,0.454995733,2.494218051,2
2018,July-September,Nigeria,1-3  nights,Air,Miscellaneous, LONDON,0.471300006,0.0212085,0.471300006,1
2018,July-September,Nigeria,4-7  nights,Air,Holiday, LONDON,8.083016813,17.90766609,79.32409239,7
2018,July-September,Nigeria,4-7  nights,Air,Business, LONDON,0.719034016,1.448853493,3.595170021,1
2018,July-September,Nigeria,4-7  nights,Air,VFR, LONDON,1.225954175,0.274081968,6.889732361,2
2018,July-September,Nigeria,8-14 nights,Air,Holiday, LONDON,3.570267856,4.949623108,38.19322395,3
2018,July-September,Nigeria,8-14 nights,Air,Business, LONDON,2.096431017,0.297159009,14.63908005,2
2018,July-September,Nigeria,8-14 nights,Air,VFR, LONDON,1.755022794,0.505258277,18.54933691,3
2018,July-September,Nigeria,8-14 nights,Air,Miscellaneous, LONDON,0.535220027,1.515737414,4.281760216,1
2018,July-September,Nigeria,15+  nights,Air,Holiday, LONDON,1.258012354,1.654383242,42.85991287,2
2018,July-September,Nigeria,15+  nights,Air,Business, LONDON,0.463436991,0.006951555,12.51279926,1
2018,July-September,Nigeria,15+  nights,Air,VFR, LONDON,8.805449188,4.801410343,239.9016769,10
2018,July-September,Nigeria,15+  nights,Tunnel,Holiday, LONDON,2.407433987,4.814867973,38.51894379,1
2018,July-September,Kenya,1-3  nights,Air,Holiday, LONDON,1.133861184,0.025432354,3.130970955,1
2018,July-September,Kenya,1-3  nights,Air,Business, LONDON,0.622666001,0.196139783,1.867998004,1
2018,July-September,Kenya,1-3  nights,Air,VFR, LONDON,0.542652488,0.083136544,0.566076577,1
2018,July-September,Kenya,4-7  nights,Air,Holiday, LONDON,0.744455099,0.38739422,4.1113801,1
2018,July-September,Kenya,4-7  nights,Air,Business, LONDON,1.256252021,1.68966192,7.863190174,2
2018,July-September,Kenya,4-7  nights,Air,VFR, LONDON,0.624213576,0.696178198,4.55810833,1
2018,July-September,Kenya,8-14 nights,Air,VFR, LONDON,0.624213576,0.00430967,4.55810833,1
2018,July-September,Kenya,15+  nights,Air,VFR, LONDON,3.059926033,0.495078821,38.61942637,4
2018,July-September,Other Africa,1-3  nights,Air,Holiday, LONDON,0.535220027,0.275638312,1.070440054,1
2018,July-September,Other Africa,1-3  nights,Air,Business, LONDON,2.271404982,2.614437103,6.814214945,2
2018,July-September,Other Africa,1-3  nights,Air,VFR, LONDON,2.640122414,0.553807795,5.77274704,1
2018,July-September,Other Africa,4-7  nights,Air,Holiday, LONDON,3.117721081,0.046765815,21.82404709,1
2018,July-September,Other Africa,4-7  nights,Air,Business, LONDON,8.785564899,3.971390903,27.67104816,3
2018,July-September,Other Africa,4-7  nights,Air,VFR, LONDON,4.346924424,1.290054113,27.2920332,2
2018,July-September,Other Africa,4-7  nights,Tunnel,Holiday, LONDON,2.407433987,1.7453897,16.85203743,1
2018,July-September,Other Africa,8-14 nights,Air,Holiday, LONDON,0.465287,1.170196772,4.652870178,1
2018,July-September,Other Africa,8-14 nights,Air,Business, LONDON,2.076869488,2.534539402,36.4187851,2
2018,July-September,Other Africa,8-14 nights,Air,VFR, LONDON,3.30036509,1.853599906,44.45320797,3
2018,July-September,Other Africa,15+  nights,Air,Holiday, LONDON,1.931125015,1.615202531,26.55428672,3
2018,July-September,Other Africa,15+  nights,Air,Business, LONDON,1.67762506,2.242955446,22.62216377,2
2018,July-September,Other Africa,15+  nights,Air,VFR, LONDON,4.016290009,3.375772998,255.7889767,3
2018,October-December,Belgium,1-3  nights,Air,Holiday, LONDON,0.521341026,0.086021267,0.521341026,1
2018,October-December,Belgium,1-3  nights,Air,Business, LONDON,3.212116957,0.475882863,5.15583539,4
2018,October-December,Belgium,1-3  nights,Air,VFR, LONDON,0.513855994,0.084786236,1.541568041,1
2018,October-December,Belgium,1-3  nights,Air,Miscellaneous, LONDON,12.23182112,2.796299034,12.23182112,2
2018,October-December,Belgium,1-3  nights,Sea,Holiday, LONDON,20.00080299,5.337910175,40.00160551,13
2018,October-December,Belgium,1-3  nights,Sea,Business, LONDON,1.512320995,0.151232094,3.024641991,1
2018,October-December,Belgium,1-3  nights,Sea,VFR, LONDON,1.512320995,0.019660173,1.512320995,1
2018,October-December,Belgium,1-3  nights,Tunnel,Holiday, LONDON,34.73481572,17.2235768,77.11797261,14
2018,October-December,Belgium,1-3  nights,Tunnel,Business, LONDON,20.39557648,6.230848506,25.4944706,8
2018,October-December,Belgium,1-3  nights,Tunnel,VFR, LONDON,14.39948833,1.65879288,24.59727657,6
2018,October-December,Belgium,1-3  nights,Tunnel,Miscellaneous, LONDON,10.19778824,4.407993793,17.84612942,4
2018,October-December,Belgium,4-7  nights,Air,VFR, LONDON,0.65220201,0.107613333,2.608808041,1
2018,October-December,Belgium,4-7  nights,Sea,VFR, LONDON,1.512320995,0.302464187,6.049283981,1
2018,October-December,Belgium,4-7  nights,Tunnel,Holiday, LONDON,3.184007883,0.353424877,7.960019708,2
2018,October-December,Belgium,4-7  nights,Tunnel,VFR, LONDON,4.141451001,1.023182839,21.34181595,2
2018,October-December,Belgium,4-7  nights,Tunnel,Miscellaneous, LONDON,2.54944706,0,17.84612846,1
2018,October-December,Belgium,8-14 nights,Tunnel,Holiday, LONDON,2.54944706,3.004834175,17.84612846,1
2018,October-December,Belgium,8-14 nights,Tunnel,VFR, LONDON,1.652253032,0.715425551,18.17478371,1
2018,October-December,Luxembourg,1-3  nights,Air,Holiday, LONDON,1.273828506,0.778251112,6.382400036,2
2018,October-December,Luxembourg,1-3  nights,Air,Business, LONDON,0.995866179,0.378334433,3.076428175,1
2018,October-December,Luxembourg,1-3  nights,Air,VFR, LONDON,0.43031925,0.105384886,1.949224591,1
2018,October-December,Luxembourg,1-3  nights,Air,Miscellaneous, LONDON,0.396811992,0.018497495,0.855660379,1
2018,October-December,Luxembourg,4-7  nights,Air,Holiday, LONDON,0.430825561,0.946915686,4.64502573,1
2018,October-December,Luxembourg,4-7  nights,Air,VFR, LONDON,7.991699457,9.833432913,101.074955,2
2018,October-December,Luxembourg,4-7  nights,Air,Miscellaneous, LONDON,3.296370506,2.289551497,28.43234444,1
2018,October-December,France,1-3  nights,Air,Holiday, LONDON,76.55752259,26.23401368,195.2699496,29
2018,October-December,France,1-3  nights,Air,Business, LONDON,23.66336966,6.333291046,47.04499424,22
2018,October-December,France,1-3  nights,Air,VFR, LONDON,18.05432868,5.471107829,45.09053287,12
2018,October-December,France,1-3  nights,Air,Miscellaneous, LONDON,6.23442778,15.83549491,12.64824957,6
2018,October-December,France,1-3  nights,Sea,Holiday, LONDON,8.255685806,0.720377907,15.35014677,7
2018,October-December,France,1-3  nights,Sea,VFR, LONDON,3.369628191,0.303182969,3.463680506,2
2018,October-December,France,1-3  nights,Tunnel,Holiday, LONDON,89.36122799,32.35659137,219.8847394,31
2018,October-December,France,1-3  nights,Tunnel,Business, LONDON,36.71217728,18.84542814,77.08483565,14
2018,October-December,France,1-3  nights,Tunnel,VFR, LONDON,42.15256083,6.112496283,99.2699213,17
2018,October-December,France,4-7  nights,Air,Holiday, LONDON,26.58178127,9.362555072,121.5264274,14
2018,October-December,France,4-7  nights,Air,Business, LONDON,4.465576053,2.876092486,16.91833216,3
2018,October-December,France,4-7  nights,Air,VFR, LONDON,12.86416695,2.551971585,85.02285671,6
2018,October-December,France,4-7  nights,Air,Study, LONDON,1.380524039,0.170610055,9.215734482,1
2018,October-December,France,4-7  nights,Air,Miscellaneous, LONDON,3.434090376,0.371882588,21.84599113,2
2018,October-December,France,4-7  nights,Sea,Holiday, LONDON,9.497235775,2.050419748,42.56169128,5
2018,October-December,France,4-7  nights,Sea,VFR, LONDON,4.399139643,0.473826915,19.81955051,3
2018,October-December,France,4-7  nights,Tunnel,Holiday, LONDON,17.99613798,5.835480392,82.35825062,7
2018,October-December,France,4-7  nights,Tunnel,Business, LONDON,4.377213001,4.899531245,18.53258801,2
2018,October-December,France,4-7  nights,Tunnel,VFR, LONDON,33.85732937,7.406528547,191.2970409,13
2018,October-December,France,8-14 nights,Air,Holiday, LONDON,2.700366497,1.915485382,33.14942932,1
2018,October-December,France,8-14 nights,Air,VFR, LONDON,6.510885417,2.168831833,54.99315441,6
2018,October-December,France,8-14 nights,Air,Study, LONDON,1.573944449,2.055078983,21.01383781,1
2018,October-December,France,8-14 nights,Sea,VFR, LONDON,2.526062965,0.161628395,15.57942009,1
2018,October-December,France,8-14 nights,Tunnel,Holiday, LONDON,4.977368712,3.844473243,57.47385216,2
2018,October-December,France,8-14 nights,Tunnel,VFR, LONDON,2.840233088,0.005442592,8.758527756,1
2018,October-December,France,8-14 nights,Tunnel,Study, LONDON,2.54944706,0.764834106,28.0439167,1
2018,October-December,France,8-14 nights,Tunnel,Miscellaneous, LONDON,2.937120914,5.700050831,42.67972565,1
2018,October-December,France,15+  nights,Air,VFR, LONDON,2.845136195,0.466402102,44.95107794,3
2018,October-December,France,15+  nights,Sea,VFR, LONDON,1.684814095,0.248510614,32.90496445,1
2018,October-December,Germany,1-3  nights,Air,Holiday, LONDON,104.7413966,69.92260659,294.693578,40
2018,October-December,Germany,1-3  nights,Air,Business, LONDON,55.31020242,28.39863829,96.44689858,52
2018,October-December,Germany,1-3  nights,Air,VFR, LONDON,25.32616508,4.149100635,50.25258076,15
2018,October-December,Germany,1-3  nights,Air,Miscellaneous, LONDON,20.49850479,13.89133359,52.55308905,13
2018,October-December,Germany,1-3  nights,Sea,Holiday, LONDON,3.65196979,0.940941602,10.59910679,2
2018,October-December,Germany,1-3  nights,Sea,Business, LONDON,2.186718702,0.725416601,5.164219856,1
2018,October-December,Germany,1-3  nights,Sea,VFR, LONDON,2.966475964,0.793532357,7.416190147,2
2018,October-December,Germany,1-3  nights,Tunnel,Business, LONDON,2.303240538,0.42405954,1.813133717,1
2018,October-December,Germany,1-3  nights,Tunnel,VFR, LONDON,4.064111948,1.005479306,6.565949917,2
2018,October-December,Germany,4-7  nights,Air,Holiday, LONDON,64.17690444,25.86254627,269.9547877,33
2018,October-December,Germany,4-7  nights,Air,Business, LONDON,15.12075287,17.20643475,62.84232962,12
2018,October-December,Germany,4-7  nights,Air,VFR, LONDON,45.71961266,23.10780473,220.5400776,26
2018,October-December,Germany,4-7  nights,Air,Miscellaneous, LONDON,1.02778995,0.529311836,4.111159801,1
2018,October-December,Germany,4-7  nights,Sea,Holiday, LONDON,10.70098162,3.521708265,36.34472156,6
2018,October-December,Germany,4-7  nights,Sea,Business, LONDON,2.186718702,1.269479036,6.885626316,1
2018,October-December,Germany,4-7  nights,Sea,VFR, LONDON,0.804228008,0,0.804228008,1
2018,October-December,Germany,4-7  nights,Tunnel,Holiday, LONDON,6.189167023,1.798281074,31.83369827,2
2018,October-December,Germany,4-7  nights,Tunnel,VFR, LONDON,1.562273979,0.390568495,9.373643875,1
2018,October-December,Germany,8-14 nights,Air,Holiday, LONDON,2.288713098,0.804293118,16.43346214,2
2018,October-December,Germany,8-14 nights,Air,Business, LONDON,1.577429473,0.286628328,16.28325558,2
2018,October-December,Germany,8-14 nights,Air,VFR, LONDON,8.245408177,5.543332301,84.44631338,3
2018,October-December,Germany,8-14 nights,Air,Miscellaneous, LONDON,0.978379011,1.154487252,9.783789635,1
2018,October-December,Germany,8-14 nights,Sea,Holiday, LONDON,4.082535863,0.474393968,23.46366882,2
2018,October-December,Germany,8-14 nights,Sea,VFR, LONDON,2.966475964,0.700444967,22.24857044,2
2018,October-December,Germany,8-14 nights,Tunnel,VFR, LONDON,4.123237014,0.57713538,20.75566316,2
